44.0,44.0
44.0,-44.0
-44.0,44.0
-44.0,-44.0
160.0,160.0
160.0,-160.0
-160.0,-160.0
-160.0,160.0
160.0,0.0
-160.0,0.0
0.0,160.0
0.0,-160.0
